step,time,loss,test_loss
560,25.3865,0.054088883101940155,0.17130719125270844
561,25.4293,0.05322541669011116,0.17204292118549347
562,25.4748,0.05521335452795029,0.1710665374994278
563,25.5233,0.054921954870224,0.17167285084724426
564,25.5693,0.053193945437669754,0.17029087245464325
565,25.6164,0.054555896669626236,0.17048518359661102
566,25.6636,0.05460309237241745,0.16899344325065613
567,25.7105,0.05183980613946915,0.1694575846195221
568,25.7531,0.054214514791965485,0.17086845636367798
569,25.7934,0.05357558652758598,0.1705828607082367
570,25.8362,0.05144905298948288,0.16888348758220673
571,25.8780,0.05273682251572609,0.16947539150714874
572,25.9214,0.05157424136996269,0.171382874250412
573,25.9642,0.05252659693360329,0.17175225913524628
574,26.0074,0.053157202899456024,0.17024916410446167
575,26.0531,0.05287434533238411,0.16953860223293304
576,26.0973,0.05308573320508003,0.16840408742427826
577,26.1406,0.050504427403211594,0.16949716210365295
578,26.1844,0.051514968276023865,0.16725538671016693
579,26.2258,0.05361879989504814,0.16979292035102844
580,26.2672,0.05197514221072197,0.16828933358192444
581,26.3088,0.05591243878006935,0.16829481720924377
582,26.3494,0.05234818905591965,0.16803476214408875
583,26.3936,0.05085607245564461,0.16827073693275452
584,26.4332,0.05092347785830498,0.16764764487743378
585,26.4722,0.052723370492458344,0.16857382655143738
586,26.5114,0.04958771914243698,0.16717630624771118
587,26.5508,0.051440250128507614,0.16839201748371124
588,26.5915,0.05024480074644089,0.16784746944904327
589,26.6328,0.05163167417049408,0.16764916479587555
590,26.6754,0.05109861120581627,0.16681624948978424
591,26.7184,0.05118737369775772,0.16640006005764008
592,26.7657,0.05307740345597267,0.16863001883029938
593,26.8112,0.05202597752213478,0.1651858389377594
594,26.8568,0.05198341980576515,0.16625738143920898
595,26.8994,0.05087834969162941,0.16704222559928894
596,26.9456,0.052438702434301376,0.1665700525045395
597,26.9907,0.05033838003873825,0.1649267077445984
598,27.0349,0.05185184255242348,0.16487500071525574
599,27.0796,0.05066754296422005,0.1642874777317047
600,27.1226,0.05002669617533684,0.166646808385849
601,27.1645,0.050207097083330154,0.1654680371284485
602,27.2059,0.048476871103048325,0.16249136626720428
603,27.2470,0.0536518394947052,0.1649104654788971
604,27.2881,0.049518220126628876,0.16531948745250702
605,27.3288,0.05173308029770851,0.16474437713623047
606,27.3692,0.05027022212743759,0.16219864785671234
607,27.4104,0.051241226494312286,0.16244974732398987
608,27.4510,0.0504569448530674,0.16360361874103546
609,27.4911,0.04765629023313522,0.16554659605026245
610,27.5307,0.0490339957177639,0.16265100240707397
611,27.5719,0.04847876727581024,0.16399703919887543
612,27.6154,0.05182754248380661,0.1620522439479828
613,27.6604,0.04944152757525444,0.16379109025001526
614,27.7030,0.04961063340306282,0.16322869062423706
615,27.7429,0.052630648016929626,0.16338561475276947
616,27.7843,0.0493929348886013,0.1610388457775116
617,27.8246,0.050082601606845856,0.1628248393535614
618,27.8657,0.04813774302601814,0.1623462736606598
619,27.9059,0.04814233258366585,0.16153542697429657
620,27.9455,0.05035534128546715,0.1628156304359436
621,27.9858,0.04865303263068199,0.1618351936340332
622,28.0255,0.04919964447617531,0.16177257895469666
623,28.0648,0.04729986563324928,0.16202835738658905
624,28.1039,0.04804551973938942,0.16175255179405212
625,28.1437,0.04791747033596039,0.16183672845363617
626,28.1838,0.04702787101268768,0.16321536898612976
627,28.2241,0.04838351905345917,0.16100594401359558
628,28.2648,0.05106231942772865,0.15939001739025116
629,28.3055,0.04878026619553566,0.16108901798725128
630,28.3454,0.049266789108514786,0.16013875603675842
631,28.3862,0.04881172627210617,0.15961146354675293
632,28.4267,0.046620599925518036,0.16097377240657806
633,28.4686,0.047991327941417694,0.1608933061361313
634,28.5129,0.04930238425731659,0.16161775588989258
635,28.5576,0.04814428463578224,0.16064047813415527
636,28.6037,0.04784940183162689,0.1614898443222046
637,28.6484,0.048060160130262375,0.15900331735610962
638,28.6935,0.047476012259721756,0.16026869416236877
639,28.7375,0.04846058040857315,0.16080060601234436
640,28.7788,0.050119105726480484,0.15778855979442596
641,28.8191,0.046919696033000946,0.1595657616853714
642,28.8608,0.0470583401620388,0.16122716665267944
643,28.9019,0.048340365290641785,0.16148942708969116
644,28.9427,0.04764995351433754,0.15809482336044312
645,28.9826,0.04852547496557236,0.15834182500839233
646,29.0232,0.047013234347105026,0.15945148468017578
647,29.0648,0.04716571047902107,0.15971460938453674
648,29.1054,0.04772459715604782,0.15851692855358124
649,29.1469,0.0488324873149395,0.1578691601753235
650,29.1877,0.04694950953125954,0.15752002596855164
651,29.2331,0.04748738184571266,0.1582106202840805
652,29.2763,0.047376710921525955,0.1559487283229828
653,29.3164,0.04853012040257454,0.15908193588256836
654,29.3563,0.046497099101543427,0.15914879739284515
655,29.3990,0.04736700281500816,0.15776824951171875
656,29.4452,0.047344617545604706,0.15910659730434418
657,29.4955,0.047019582241773605,0.15928950905799866
658,29.5447,0.04670921713113785,0.15846794843673706
659,29.5946,0.047457244247198105,0.15817704796791077
660,29.6412,0.04867689311504364,0.1571199595928192
661,29.6948,0.04632903262972832,0.15744630992412567
662,29.7495,0.04856530576944351,0.15932387113571167
663,29.7983,0.04568614438176155,0.15916720032691956
664,29.8439,0.048535868525505066,0.1575310081243515
665,29.8892,0.04613780230283737,0.15679022669792175
666,29.9346,0.04719729349017143,0.15935976803302765
667,29.9789,0.04647868126630783,0.15602895617485046
668,30.0289,0.0469035878777504,0.15680871903896332
669,30.0772,0.048496756702661514,0.15632152557373047
670,30.1218,0.0463358573615551,0.157819464802742
671,30.1646,0.04706953093409538,0.1575903296470642
672,30.2107,0.045827511698007584,0.15575182437896729
673,30.2710,0.046119458973407745,0.15465907752513885
674,30.3198,0.044559452682733536,0.15680888295173645
675,30.3630,0.04665185511112213,0.15543952584266663
676,30.4087,0.04474860802292824,0.15501122176647186
677,30.4573,0.04724212363362312,0.15613612532615662
678,30.5137,0.04599446430802345,0.15667127072811127
679,30.5594,0.04519541934132576,0.15734288096427917
680,30.6064,0.04550658166408539,0.15673890709877014
681,30.6526,0.04599706828594208,0.15767577290534973
682,30.6972,0.04628104344010353,0.1549144983291626
683,30.7458,0.04692886397242546,0.15511837601661682
684,30.7899,0.04598362743854523,0.15612350404262543
685,30.8327,0.04583112522959709,0.15512171387672424
686,30.8802,0.04527465999126434,0.15438109636306763
687,30.9219,0.04580759257078171,0.1534333974123001
688,30.9615,0.04699486866593361,0.15408430993556976
689,31.0014,0.04636000469326973,0.15628157556056976
690,31.0456,0.046153657138347626,0.15611998736858368
691,31.0887,0.04659430310130119,0.15474645793437958
692,31.1322,0.04470014199614525,0.15473723411560059
693,31.1761,0.04587269946932793,0.15699099004268646
694,31.2219,0.04416339844465256,0.1562913954257965
695,31.2670,0.04585785046219826,0.15538588166236877
696,31.3089,0.04540746286511421,0.15410318970680237
697,31.3538,0.044601425528526306,0.15481576323509216
698,31.3961,0.04612693563103676,0.15344803035259247
699,31.4414,0.04637400433421135,0.1547815203666687
700,31.4872,0.04621485620737076,0.1534675657749176
701,31.5359,0.049616288393735886,0.15599282085895538
702,31.5819,0.045486852526664734,0.15458956360816956
703,31.6301,0.045272357761859894,0.15592020750045776
704,31.6765,0.04706241562962532,0.15593788027763367
705,31.7220,0.045609936118125916,0.1536451131105423
706,31.7662,0.04466922581195831,0.15399110317230225
707,31.8111,0.045876018702983856,0.15261192619800568
708,31.8595,0.045153941959142685,0.1532014161348343
709,31.9016,0.04364612326025963,0.15234869718551636
710,31.9422,0.04444436728954315,0.15400686860084534
711,31.9835,0.04477363079786301,0.1515454649925232
712,32.0274,0.04529430344700813,0.15599878132343292
713,32.0720,0.04594219848513603,0.15345460176467896
714,32.1180,0.044855646789073944,0.1536535620689392
715,32.1628,0.04522671923041344,0.15376423299312592
716,32.2071,0.04437991604208946,0.15325680375099182
717,32.2510,0.04527663439512253,0.15367792546749115
718,32.2906,0.043981894850730896,0.15378601849079132
719,32.3336,0.04450371488928795,0.1548279970884323
720,32.3766,0.0453115738928318,0.15455341339111328
721,32.4207,0.04436595365405083,0.15451739728450775
722,32.4653,0.044519152492284775,0.15291136503219604
723,32.5085,0.04398172348737717,0.15387597680091858
724,32.5511,0.04355902597308159,0.15335233509540558
725,32.5939,0.04471449553966522,0.15410399436950684
726,32.6353,0.0442953035235405,0.1535077840089798
727,32.6789,0.0463780052959919,0.15294498205184937
728,32.7218,0.04482650011777878,0.1528049111366272
729,32.7651,0.043325550854206085,0.1515839844942093
730,32.8081,0.04419930279254913,0.1514630764722824
731,32.8516,0.044708944857120514,0.15289543569087982
732,32.8958,0.04308030754327774,0.15211960673332214
733,32.9399,0.044919680804014206,0.15252093970775604
734,32.9836,0.04412899166345596,0.15262173116207123
735,33.0275,0.04404750093817711,0.1508663296699524
736,33.0712,0.043934959918260574,0.1521121710538864
737,33.1171,0.04441343992948532,0.1522223949432373
738,33.1609,0.04449233040213585,0.15231792628765106
739,33.2043,0.04519696906208992,0.15314850211143494
740,33.2563,0.04331500083208084,0.15230682492256165
741,33.3010,0.04506607726216316,0.15202052891254425
742,33.3454,0.04505274444818497,0.15116603672504425
743,33.3892,0.044620346277952194,0.15083716809749603
744,33.4303,0.04622410237789154,0.1518852710723877
745,33.4724,0.043910201638936996,0.15256476402282715
746,33.5143,0.04396213963627815,0.15072117745876312
747,33.5546,0.04378082603216171,0.1525840312242508
748,33.5965,0.04611919820308685,0.15070033073425293
749,33.6398,0.04254390671849251,0.15124832093715668
750,33.6844,0.04575294628739357,0.15133129060268402
751,33.7261,0.04363568499684334,0.1516294926404953
752,33.7689,0.0444314144551754,0.15280269086360931
753,33.8121,0.043718114495277405,0.15042603015899658
754,33.8553,0.04536886140704155,0.15186651051044464
755,33.8984,0.043068189173936844,0.1537255346775055
756,33.9403,0.04362384229898453,0.15055987238883972
757,33.9808,0.04520588368177414,0.1527293473482132
758,34.0248,0.04500819370150566,0.1502152383327484
759,34.0685,0.044264938682317734,0.15092894434928894
760,34.1148,0.04409071058034897,0.15036849677562714
761,34.1592,0.04700164496898651,0.15022046864032745
762,34.2019,0.04401461035013199,0.15040810406208038
763,34.2438,0.04237038269639015,0.15088289976119995
764,34.2839,0.04411449655890465,0.14884327352046967
765,34.3240,0.04421593248844147,0.15060053765773773
766,34.3653,0.04509986564517021,0.1495150625705719
767,34.4096,0.04337002709507942,0.14942054450511932
768,34.4549,0.04454103857278824,0.14922161400318146
769,34.5001,0.044117461889982224,0.1505531370639801
770,34.5461,0.042926087975502014,0.15041786432266235
771,34.5920,0.043821122497320175,0.1502206027507782
772,34.6416,0.04458532854914665,0.15041892230510712
773,34.6875,0.04337947070598602,0.15082310140132904
774,34.7358,0.043926943093538284,0.150868222117424
775,34.7861,0.04433417692780495,0.15249529480934143
776,34.8342,0.0445566289126873,0.15139555931091309
777,34.8791,0.044102028012275696,0.15305790305137634
778,34.9246,0.04408843815326691,0.15209440886974335
779,34.9683,0.04434952512383461,0.15185104310512543
780,35.0123,0.04366416111588478,0.15187999606132507
781,35.0563,0.041138991713523865,0.1517159640789032
782,35.0994,0.042895279824733734,0.15165966749191284
783,35.1450,0.044097740203142166,0.1506507247686386
784,35.1928,0.0427020862698555,0.14961491525173187
785,35.2402,0.043060921132564545,0.15041249990463257
786,35.2854,0.04298538342118263,0.14935259521007538
787,35.3297,0.043712761253118515,0.14988110959529877
788,35.3772,0.04360275715589523,0.14967183768749237
789,35.4249,0.04378161206841469,0.14840857684612274
790,35.4704,0.042943403124809265,0.15080790221691132
791,35.5159,0.043053582310676575,0.14822037518024445
792,35.5613,0.04490048810839653,0.15069060027599335
793,35.6065,0.04235450178384781,0.1501963585615158
794,35.6515,0.042757872492074966,0.14997558295726776
795,35.6965,0.04368007555603981,0.15198421478271484
796,35.7407,0.0441405363380909,0.14996770024299622
797,35.7858,0.04473287984728813,0.1527656763792038
798,35.8300,0.04308705031871796,0.15019284188747406
799,35.8698,0.04199569672346115,0.14872415363788605
800,35.9141,0.0432126447558403,0.15233950316905975
801,35.9574,0.043986670672893524,0.15037119388580322
802,36.0032,0.043444205075502396,0.14969557523727417
803,36.0435,0.042695362120866776,0.1503685712814331
804,36.0837,0.04478500410914421,0.14982792735099792
805,36.1240,0.04404548555612564,0.149881511926651
806,36.1650,0.0447775162756443,0.14911071956157684
807,36.2054,0.04322173818945885,0.14865943789482117
808,36.2462,0.04328508302569389,0.14927919209003448
809,36.2864,0.04171521216630936,0.1507161259651184
810,36.3285,0.042387623339891434,0.15162548422813416
811,36.3695,0.042381007224321365,0.15029212832450867
812,36.4096,0.043895088136196136,0.1503245234489441
813,36.4504,0.044215697795152664,0.14965684711933136
814,36.4912,0.043977536261081696,0.14985522627830505
815,36.5309,0.0426429882645607,0.1506490707397461
816,36.5721,0.04268621280789375,0.14935466647148132
